X,Y,OBJECTID,STATION_ID,OWNER,TTYPE,HULL,NAME,PAYLOAD,LAT,LON,TIMEZONE,FORECAST,NOTE,URL
-76.949,34.2070000000001,"51","41036",NDBC,3-meter discus buoy,"3D32","Onslow Bay Outer, NC",,34.207,-76.949,E,,"Station 41036 was disestablished 05/26/2015 due to loss of funding.			<p>Buoy Station 41036 will be removed from service effective January 2015.  For more information please see the NWS Service Change Notice at <br style=""widows: 2; text-transform: none; background-color: rgb(255, 255, 255); text-indent: 0px; letter-spacing: normal; font-style: normal; font-variant: normal; font-weight: normal; font-size: 13px; line-height: normal; font-family: arial, sans-serif; white-space: normal; orphans: 2; color: rgb(34, 34, 34); word-spacing: 0px;"" /></p><p><a href=""https://www.weather.gov/media/notification/pdfs/scn14-62buoy41036.pdf"">https://www.weather.gov/media/notification/pdfs/scn14-62buoy41036.pdf</a><br /></p><p>Station 41036 has been disestablished on 05/26/2015.<br /><br /><br /></p>",http://www.ndbc.noaa.gov/station_page.php?station=41036
-77.362,33.9880000000001,"52","41037",CORMP,Moored Buoy,,"Wrightsville Beach Offshore, NC (ILM3)",,33.988,-77.362,E,FZUS52.KILM FZNT22.KWBC,"Right whales are active off NC from November to April. Speed restrictions of 10 knots apply to vessels 65 feet or greater within the vicinity of this station between November 1 and April 30. It is illegal to approach right whales within 500 yards. To learn more about right whales and rules protecting them, go to: <a href=""http://www.nmfs.noaa.gov/pr/shipstrike"">http://www.nmfs.noaa.gov/pr/shipstrike</a>",http://www.ndbc.noaa.gov/station_page.php?station=41037
-77.715,34.1410000000001,"53","41038",CORMP,Moored Buoy,,"Wrightsville Beach Nearshore, NC (ILM2)",,34.141,-77.715,E,FZUS52.KILM,"Right whales are active off NC from November to April. Speed restrictions of 10 knots apply to vessels 65 feet or greater within the vicinity of this station between November 1 and April 30. To learn more about right whales and rules protecting them, go to: <a href=""http://www.nmfs.noaa.gov/pr/shipstrike"">http://www.nmfs.noaa.gov/pr/shipstrike</a>.<br> </br>Data from a nearby waverider buoy (41110) can be viewed <a title=""41110"" href=""http://www.ndbc.noaa.gov/station_page.php?station=41110"">here</a>.",http://www.ndbc.noaa.gov/station_page.php?station=41038
-53.1299999999999,14.532,"54","41040",NDBC,3-meter discus buoy,"3D37",NORTH EQUATORIAL ONE- 470 NM East of Martinique,SCOOP payload,14.532,-53.13,N,,,http://www.ndbc.noaa.gov/station_page.php?station=41040
-46.3269999999999,14.453,"55","41041",NDBC,3-meter discus buoy,"3D48",NORTH EQUATORIAL TWO - 890 NM East of Martinique,SCOOP payload,14.453,-46.327,?,,The buoy from station 41041 has been recovered as of 10/14/21.,http://www.ndbc.noaa.gov/station_page.php?station=41041
-64.7929999999999,21.0260000000001,"56","41043",NDBC,3-meter foam buoy,3DV53,"NE PUERTO RICO - 170 NM NNE of San Juan, PR",SCOOP payload,21.026,-64.793,N,FZNT23.KNHC,,http://www.ndbc.noaa.gov/station_page.php?station=41043
-58.6299999999999,21.5820000000001,"57","41044",NDBC,3-meter discus buoy,"3D70",NE ST MARTIN - 330 NM NE St Martin Is,SCOOP payload,21.582,-58.63,N,FZNT23.KNHC,,http://www.ndbc.noaa.gov/station_page.php?station=41044
-68.393,23.8220000000001,"58","41046",NDBC,3-meter foam buoy,"3D74","EAST BAHAMAS - 335 NM East of San Salvador Is,  Bahamas",SCOOP payload,23.822,-68.393,E,FZNT23.KNHC,,http://www.ndbc.noaa.gov/station_page.php?station=41046
-71.4519999999999,27.465,"59","41047",NDBC,3-meter foam buoy,3DV42,"NE BAHAMAS - 350 NM ENE of Nassau, Bahamas",SCOOP payload,27.465,-71.452,E,FZNT23.KNHC,,http://www.ndbc.noaa.gov/station_page.php?station=41047
-69.573,31.8310000000001,"60","41048",NDBC,3-meter foam buoy,3DV22,WEST BERMUDA - 240 NM West of Bermuda,SCOOP payload,31.831,-69.573,E,,,http://www.ndbc.noaa.gov/station_page.php?station=41048
-63.0119999999999,27.5450000000001,"61","41049",NDBC,3-meter foam buoy,3DV25,SOUTH BERMUDA - 300 NM SSE of Bermuda,SCOOP payload,27.545,-63.012,?,,,http://www.ndbc.noaa.gov/station_page.php?station=41049
-65.004,18.2570000000001,"62","41051",CI,Moored Buoy,,"South of St. Thomas, VI",,18.257,-65.004,?,FZCA52.TJSJ,,http://www.ndbc.noaa.gov/station_page.php?station=41051
-64.763,18.249,"63","41052",CI,Moored Buoy,,"South of St. John, VI",,18.249,-64.763,N,FZCA52.TJSJ,,http://www.ndbc.noaa.gov/station_page.php?station=41052
-66.0989999999999,18.474,"64","41053",CI,Moored Buoy,,"San Juan, PR",,18.474,-66.099,N,FZCA52.TJSJ,,http://www.ndbc.noaa.gov/station_page.php?station=41053
-65.4639999999999,18.261,"65","41056",CI,Moored Buoy,,"Vieques Island, PR",,18.261,-65.464,N,FZCA52.TJSJ,,http://www.ndbc.noaa.gov/station_page.php?station=41056
-70.7309999999999,19.833,"66","41057",IC,Moored Buoy,,"Puerto Plata, DO",,19.833,-70.731,N,,,http://www.ndbc.noaa.gov/station_page.php?station=41057
-65.157,18.4760000000001,"67","41058",CI,Moored Buoy,,"North of St. Thomas, VI",,18.476,-65.157,?,FZCA52.TJSJ,,http://www.ndbc.noaa.gov/station_page.php?station=41058
-51.0169999999999,14.8240000000001,"68","41060",WH,2.4-meter discus buoy,,Woods Hole Northwest Tropical Atlantic Wave Station,WAMDAS payload,14.824,-51.017,?,,"MET data from this station is available at <a title=""41nt0"" href=""http://www.ndbc.noaa.gov/station_page.php?station=41nt0""> 41NT0</a>.",http://www.ndbc.noaa.gov/station_page.php?station=41060
-37.9999999999999,24.5810000000001,"69","41061",WH,2.4-meter discus buoy,,Woods Hole SPURS Wave Station,,24.581,-38,?,,Station 41061 has been recovered.,http://www.ndbc.noaa.gov/station_page.php?station=41061
-75.095,35.7780000000001,"70","41062",UB,Buoy,,Hatteras Bay (B1),,35.778,-75.095,E,FZNT22.KWBC,"Right whales are active off NC from November to April. Speed restrictions of 10 knots apply to vessels 65 feet or greater in specific areas and times along the mid-Atlantic coast. To learn more about right whales and rules protecting them, go to: <a href=""http://www.nmfs.noaa.gov/pr/shipstrike/"">http://www.nmfs.noaa.gov/pr/shipstrike/</a><a href=""http://www.nmfs.noaa.gov/pr/shipstrike/""></a>		Station was recovered 11/20/18.",http://www.ndbc.noaa.gov/station_page.php?station=41062
-75.941,34.782,"71","41063",UB,Buoy,,Raleigh Bay (B2),,34.782,-75.941,E,FZUS52.KMHX,"Right whales are active off NC from November to April. Speed restrictions of 10 knots apply to vessels 65 feet or greater in specific areas and times along the mid-Atlantic coast. To learn more about right whales and rules protecting them, go to: <a href=""http://www.nmfs.noaa.gov/pr/shipstrike/"">http://www.nmfs.noaa.gov/pr/shipstrike/</a>Station was recovered 11/21/18.",http://www.ndbc.noaa.gov/station_page.php?station=41063
-76.949,34.2070000000001,"72","41064",CORMP,Moored Buoy,,"Onslow Bay Outer, NC (LEJ3)",,34.207,-76.949,E,FZUS52.KMHX FZNT22.KWBC,"Right whales are active off NC from November to April. Speed restrictions of 10 knots apply to vessels 65 feet or greater in specific areas and times along the mid-Atlantic coast. To learn more about right whales and rules protecting them, go to: <a href=""http://www.nmfs.noaa.gov/pr/shipstrike/"">http://www.nmfs.noaa.gov/pr/shipstrike/</a><br /><br /> Data from a nearby waverider buoy (41159) can be viewed <a title=""41159"" href=""http://www.ndbc.noaa.gov/station_page.php?station=41159"">here</a>.",http://www.ndbc.noaa.gov/station_page.php?station=41064
-79.619,32.8020000000001,"73","41065",CORMP,Waverider Buoy,,Capers Nearshore Waves (CAP2WAVE),,32.802,-79.619,E,FZUS52.KCHS,"Right whales are active off SC from November to April. Speed restrictions of 10 knots apply to vessels 65 feet or greater within the vicinity of this station between November 1 and April 30. It is illegal to approach right whales within 500 yards. To learn more about right whales and rules protecting them, go to: <a href=""http://www.nmfs.noaa.gov/pr/shipstrike"">http://www.nmfs.noaa.gov/pr/shipstrike</a></p>Meteorological data from this buoy (41029) can be viewed <a title=""41029"" href=""http://www.ndbc.noaa.gov/station_page.php?station=41029"">here</a>.",http://www.ndbc.noaa.gov/station_page.php?station=41065
-79.6559999999999,32.5360000000001,"74","41066",CORMP,Moored Buoy,,CHR60,,32.536,-79.656,E,,"Right whales are active off SC from November to April. Speed restrictions of 10 knots apply to vessels 65 feet or greater within the vicinity of this station between November 1 and April 30. It is illegal to approach right whales within 500 yards. To learn more about right whales and rules protecting them, go to: <a href=""http://www.nmfs.noaa.gov/pr/shipstrike"">http://www.nmfs.noaa.gov/pr/shipstrike</a></p>Wave data from this buoy (41076) can be viewed <a title=""41076"" href=""http://www.ndbc.noaa.gov/station_page.php?station=41076"">here</a>.",http://www.ndbc.noaa.gov/station_page.php?station=41066
-79.6589999999999,32.5360000000001,"75","41076",CORMP,Moored Buoy,,CHR60WAVE,,32.536,-79.659,E,,"Right whales are active off SC from November to April. Speed restrictions of 10 knots apply to vessels 65 feet or greater within the vicinity of this station between November 1 and April 30. It is illegal to approach right whales within 500 yards. To learn more about right whales and rules protecting them, go to: <a href=""http://www.nmfs.noaa.gov/pr/shipstrike"">http://www.nmfs.noaa.gov/pr/shipstrike</a></p>Meteorological data from this buoy (41066) can be viewed <a title=""41066"" href=""http://www.ndbc.noaa.gov/station_page.php?station=41066"">here</a>.",http://www.ndbc.noaa.gov/station_page.php?station=41076
-61.4039999999999,16.5330000000001,"76","41096",French,Buoy,,North of Guadeloupe,,16.533,-61.404,N,,,http://www.ndbc.noaa.gov/station_page.php?station=41096
-61.0959999999999,14.4800000000001,"77","41097",French,Buoy,,"Fort-de-France, Martinique",,14.48,-61.096,?,,,http://www.ndbc.noaa.gov/station_page.php?station=41097
-61.1129999999999,14.8940000000001,"78","41098",French,Buoy,,North of Martinique,,14.894,-61.113,?,,,http://www.ndbc.noaa.gov/station_page.php?station=41098
-57.883,15.9,"79","41100",French,Buoy,,East of Guadeloupe,,15.9,-57.883,?,,,http://www.ndbc.noaa.gov/station_page.php?station=41100
-56.201,14.6,"80","41101",French,Buoy,,East of Martinique,,14.6,-56.201,?,,,http://www.ndbc.noaa.gov/station_page.php?station=41101
-78.016,33.7210000000001,"81","41108",SCRIPPS,Waverider Buoy,,"Wilmington Harbor, NC - (200)",,33.721,-78.016,E,FZUS52.KILM,"Right whales are active off NC from November to April. Speed restrictions of 10 knots apply to vessels 65 feet or greater within the vicinity of this station between November 1 and April 30. To learn more about right whales and rules protecting them, go to: <a href=""http://www.nmfs.noaa.gov/pr/shipstrike"">http://www.nmfs.noaa.gov/pr/shipstrike</a>",http://www.ndbc.noaa.gov/station_page.php?station=41108
-77.3,34.484,"82","41109",SCRIPPS,Waverider Buoy,,"New River Inlet, NC - 190",,34.484,-77.3,E,,"Right whales are active off NC from November to April. Speed restrictions of 10 knots apply to vessels 65 feet or greater in specific areas and times along the mid-Atlantic coast. To learn more about right whales and rules protecting them, go to: <a href=""http://www.nmfs.noaa.gov/pr/shipstrike/"">http://www.nmfs.noaa.gov/pr/shipstrike/</a><br />",http://www.ndbc.noaa.gov/station_page.php?station=41109
-77.716,34.143,"83","41110",CORMP,Waverider Buoy,,"Masonboro Inlet, ILM2, NC (150)",,34.143,-77.716,E,FZUS52.KILM,"Right whales are active off NC from November to April. Speed restrictions of 10 knots apply to vessels 65 feet or greater within the vicinity of this station between November 1 and April 30. To learn more about right whales and rules protecting them, go to: <a href=""http://www.nmfs.noaa.gov/pr/shipstrike"">http://www.nmfs.noaa.gov/pr/shipstrike</a>.<br> </br>Data from a nearby buoy (41038) can be viewed <a title=""41038"" href=""http://www.ndbc.noaa.gov/station_page.php?station=41038"">here</a>.",http://www.ndbc.noaa.gov/station_page.php?station=41110
-81.292,30.7090000000001,"84","41112",SCRIPPS,Waverider Buoy,,"Offshore Fernandina Beach, FL (132)",,30.709,-81.292,E,FZUS52.KJAX,"Right whales are active off FL from November to April. Speed restrictions of 10 knots apply to vessels 65 feet or greater in specific areas and times along the U.S. East Coast.  It is illegal to approach right whales within 500 yards.  To learn more about right whales and rules protecting them, go to: <a href=""http://www.nmfs.noaa.gov/pr/shipstrike"">http://www.nmfs.noaa.gov/pr/shipstrike</a>.<br />",http://www.ndbc.noaa.gov/station_page.php?station=41112
-80.533,28.4,"85","41113",SCRIPPS,Waverider Buoy,,"Cape Canaveral Nearshore, FL (143)",,28.4,-80.533,E,FZUS52.KMLB,"Right whales are active off FL from November to April. Speed restrictions of 10 knots apply to vessels 65 feet or greater in specific areas and times along the U.S. East Coast.  It is illegal to approach right whales within 500 yards.  To learn more about right whales and rules protecting them, go to: <a href=""http://www.nmfs.noaa.gov/pr/shipstrike"">http://www.nmfs.noaa.gov/pr/shipstrike</a>.<br />",http://www.ndbc.noaa.gov/station_page.php?station=41113
-80.216,27.5520000000001,"86","41114",SCRIPPS,Waverider Buoy,,"Fort Pierce, FL (134)",,27.552,-80.216,E,FZUS52.KMLB,"Going to Oculina Bank? Please review <a href=""/ndbcexit.php?url=http://safmc.net/fish-id-and-regs/regulations-species"" shape=""rect"">Oculina fishing regulations</a><a href=""http://sero.nmfs.noaa.gov/pr/mm/rightwhales/rwconservation.htm"" shape=""rect""></a>",http://www.ndbc.noaa.gov/station_page.php?station=41114
-67.28,18.376,"87","41115",CI,Waverider Buoy,,"Rincon, Puerto Rico (181)",,18.376,-67.28,N,FZCA52.TJSJ,,http://www.ndbc.noaa.gov/station_page.php?station=41115
-80.188,28.523,"88","41116",SCRIPPS,Waverider Buoy,,"Oculina Bank North, FL (227)",,28.523,-80.188,E,FZUS52.KMLB,"Right whales are active off FL from November to April. Speed restrictions of 10 knots apply to vessels 65 feet or greater in specific areas and times along the U.S. East Coast.  It is illegal to approach right whales within 500 yards.  To learn more about right whales and rules protecting them, go to: <a href=""http://www.nmfs.noaa.gov/pr/shipstrike"">http://www.nmfs.noaa.gov/pr/shipstrike</a>.<br /><br />",http://www.ndbc.noaa.gov/station_page.php?station=41116
-81.08,30.0000000000001,"89","41117",AC,Waverider Buoy,,"St. Augustine, FL (194)",,30,-81.08,E,FZUS52.KJAX,"Right whales are active off FL from November to April. Speed restrictions of 10 knots apply to vessels 65 feet or greater in specific areas and times along the U.S. East Coast.  It is illegal to approach right whales within 500 yards.  To learn more about right whales and rules protecting them, go to: <a href=""http://www.nmfs.noaa.gov/pr/shipstrike"">http://www.nmfs.noaa.gov/pr/shipstrike</a>",http://www.ndbc.noaa.gov/station_page.php?station=41117
-80.59,28.609,"90","41118",SCRIPPS,Waverider Buoy,,"Chester Shoal, FL (228)",,28.609,-80.59,E,FZUS52.KMLB,,http://www.ndbc.noaa.gov/station_page.php?station=41118
-78.4829999999999,33.842,"91","41119",CORMP,Waverider Buoy,,"Sunset Beach, NC - (245)",,33.842,-78.483,E,FZUS52.KMHX FZNT22.KWBC,"Right whales are active off NC from November to April. Speed restrictions of 10 knots apply to vessels 65 feet or greater in specific areas and times along the mid-Atlantic coast. To learn more about right whales and rules protecting them, go to: <a href=""http://www.nmfs.noaa.gov/pr/shipstrike/"">http://www.nmfs.noaa.gov/pr/shipstrike/</a><br /><br /> Data from a nearby buoy (41024) can be viewed <a title=""41064"" style=""font-size: 9pt;"" href=""http://www.ndbc.noaa.gov/station_page.php?station=41024"">here</a>.",http://www.ndbc.noaa.gov/station_page.php?station=41119
-75.2859999999999,35.2590000000001,"92","41120",SCRIPPS,Waverider Buoy,,"Cape Hatteras East, NC (250)",,35.259,-75.286,E,,,http://www.ndbc.noaa.gov/station_page.php?station=41120
-66.701,18.4900000000001,"93","41121",CI,Waverider Buoy,,"Arecibo, Puerto Rico (249)",,18.49,-66.701,N,FZCA52.TJSJ,,http://www.ndbc.noaa.gov/station_page.php?station=41121
-80.0959999999999,26.001,"94","41122",AC,Waverider Buoy,,"Hollywood Beach, FL (265)",,26.001,-80.096,E,FZUS52.KMFL,,http://www.ndbc.noaa.gov/station_page.php?station=41122
-37.9999999999999,20.0000000000001,"95","41139",Pilot Research Moored Array in the Tropical Atlantic,Atlas Buoy,,,,20,-38,,,,http://www.ndbc.noaa.gov/station_page.php?station=41139
-64.723,17.7690000000001,"96","41140",SCRIPPS,Waverider Buoy,,"Christiansted, St. Croix, Virgin Islands",,17.769,-64.723,N,,"Station 41140 was disestablished November 2, 2010.&nbsp;Use the ""Observations from Nearby Stations and Ships"" below to see a listing of nearest stations.&nbsp; The historical data will remain available.&nbsp; The station page is accessible via our historical map, or you can always just put in the station ID in the Station ID Search Box.",http://www.ndbc.noaa.gov/station_page.php?station=41140
-64.6349999999999,17.684,"97","41141",SCRIPPS,Waverider Buoy,,"Fareham, St. Croix, Virgin Islands",,17.684,-64.635,N,,"Station 41141 was disestablished April 13, 2011.&nbsp;Use the ""Observations from Nearby Stations and Ships"" below to see a listing of nearest stations.&nbsp; The historical data will remain available.&nbsp; The station page is accessible via our historical map, or you can always just put in the station ID in the Station ID Search Box.",http://www.ndbc.noaa.gov/station_page.php?station=41141
-76.949,34.2130000000001,"98","41159",CORMP,Waverider Buoy,,"Onslow Bay Outer, NC (217)",,34.213,-76.949,E,FZUS52.KMHX FZNT22.KWBC,"Right whales are active off NC from November to April. Speed restrictions of 10 knots apply to vessels 65 feet or greater in specific areas and times along the mid-Atlantic coast. To learn more about right whales and rules protecting them, go to: <a href=""http://www.nmfs.noaa.gov/pr/shipstrike/"">http://www.nmfs.noaa.gov/pr/shipstrike/</a><br /><br /> Data from a nearby buoy (41064) can be viewed <a title=""41064"" style=""font-size: 9pt;"" href=""http://www.ndbc.noaa.gov/station_page.php?station=41064"">here</a>.",http://www.ndbc.noaa.gov/station_page.php?station=41159
-72.218,12.3510000000001,"99","41193",DC,Offshore Buoy,,"Puerto Bolivar, Colombia",,12.351,-72.218,E,,,http://www.ndbc.noaa.gov/station_page.php?station=41193
-74.681,11.1610000000001,"100","41194",DC,Offshore Buoy,,"Barranquilla, Colombia",,11.161,-74.681,E,,,http://www.ndbc.noaa.gov/station_page.php?station=41194
-57.467,15.85,"101","41300",French,,,West Indies,,15.85,-57.467,N,,,http://www.ndbc.noaa.gov/station_page.php?station=41300
-67.345,23.3750000000001,"102","41420",NDBC,2.6-meter discus buoy,"2.6D20","NORTH SANTO DOMINGO - 328NM NNE of Santo Domingo, DO",DART II payload,23.375,-67.345,?,,,http://www.ndbc.noaa.gov/station_page.php?station=41420
-63.902,23.373,"103","41421",NDBC,2.6-meter discus buoy,"2.6D98","NORTH ST THOMAS - 300 NM North of St Thomas, Virgin Is",DART II payload,23.373,-63.902,?,,,http://www.ndbc.noaa.gov/station_page.php?station=41421
-65.6229999999999,28.667,"105","41425",NDBC,2.6 meter DART buoy,"2.6D06","SOUTHWEST BERMUDA - 200 NM SSW of Hamilton, Bermuda",DART II payload,28.667,-65.623,?,,,http://www.ndbc.noaa.gov/station_page.php?station=41425
-64.7429999999999,18.078,"106","41554",AO,Drifting Buoy,,,,18.078,-64.743,?,,,http://www.ndbc.noaa.gov/station_page.php?station=41554
-28.42,24.71,"107","41670",AO,Drifting Buoy,,,,24.71,-28.42,?,,,http://www.ndbc.noaa.gov/station_page.php?station=41670
-24.02,23.2400000000001,"108","41852",AO,Drifting Buoy,,,,23.24,-24.02,?,,,http://www.ndbc.noaa.gov/station_page.php?station=41852
-12.8,44.95,"109","41933",AO,Drifting Buoy,,,,44.95,-12.8,?,,,http://www.ndbc.noaa.gov/station_page.php?station=41933
-68.333,23.838,"110",41a46,NDBC,6-meter NOMAD buoy,6N49,"EAST BAHAMAS - 335 NM East of San Salvador Is, Bahamas backup",ARES payload,23.838,-68.333,E,FZNT02.KNHC,,http://www.ndbc.noaa.gov/station_page.php?station=41a46
-46.0819999999999,14.3290000000001,"111",41b41,NDBC,6-meter NOMAD buoy,6N58,NORTH EQUATORIAL TWO - 890 NM East of Martinique,ARES payload,14.329,-46.082,?,FZNT02.KNHC,Station 41B41 went adrift on 04/15/14 and has been recovered to port on 07/02/14.<br />,http://www.ndbc.noaa.gov/station_page.php?station=41b41
-67.287,23.508,"112","41d20",NDBC,2.6 meter DART buoy,"2.6D59",Adrift from 41420,,23.508,-67.287,N,,"2.6D59 went adrift from station 41420 at 6/2/17. It has been renamed 41D20 for tracking purposes and is now aground on Harbour Island, Bahamas.",http://www.ndbc.noaa.gov/station_page.php?station=41d20
-50.9999999999999,15.0000000000001,"113",41nt0,WH,Ocean Reference Station,,NTAS - Northwest Tropical Atlantic,WAMDAS payload,15,-51,?,,"Wave data from this station is available at <a title=""41060"" href=""http://www.ndbc.noaa.gov/station_page.php?station=41060"">41060</a>.",http://www.ndbc.noaa.gov/station_page.php?station=41nt0
-64.8559999999999,21.1320000000001,"114",41s43,NDBC,2.3-meter foam discus buoy,"2.3D08","170 NM NNE of San Juan, PR (SCP12)",SCOOP payload,21.132,-64.856,E,FZNT02.KNHC,"SCOOP payload replaced, now considered operational buoy 41043",http://www.ndbc.noaa.gov/station_page.php?station=41s43
-68.4809999999999,23.866,"115",41s46,NDBC,2.3-meter foam discus buoy,"2.3D07","335 NM East of San Salvador Is, Bahamas (SCP10)",SCOOP payload,23.866,-68.481,E,FZNT02.KNHC,,http://www.ndbc.noaa.gov/station_page.php?station=41s46
-72.5219999999999,34.5020000000001,"116",41x01,NDBC,3-meter foam buoy,,"Adrift from 41001, 150nm E of Cape Hatteras",SCOOP payload,34.502,-72.522,?,FZNT22.KWBC,"Buoy recovered 0022z, 5/2/23.",http://www.ndbc.noaa.gov/station_page.php?station=41x01
-72.497,32.9300000000001,"117",41x24,NDBC,2.6-meter discus buoy,"2.6D15","370 NM East of Charleston, SC",DART II payload,32.93,-72.497,?,,Hull 2.6D15 went adrift from station 41424 at 1/9/2012. Hull 2.6D15 has been renamed 41X24. Last position recieved was 7/20/16.,http://www.ndbc.noaa.gov/station_page.php?station=41x24
-68.384,23.8220000000001,"118",41x46,NDBC,3-meter discus buoy,,Adrift buoy from 41046,SCOOP payload,23.822,-68.384,E,,Buoy recovered from adrift.,http://www.ndbc.noaa.gov/station_page.php?station=41x46
-72.66,33.0000000000001,"104","41424",NDBC,2.6-meter discus buoy,,"EAST CHARLESTON - 370 NM East of Charleston, SC",DART II payload,33,-72.66,?,,"Station 41424 has been replaced in the operational DART array by <a href=""http://www.ndbc.noaa.gov/station_page.php?station=41425"">41425</a>.",http://www.ndbc.noaa.gov/station_page.php?station=41424
-89.662,25.926,"119","42001",NDBC,3-meter foam buoy,3DV42,"MID GULF - 180 nm South of Southwest Pass, LA",SCOOP payload,25.926,-89.662,C,FZNT24.KNHC,"The highly endangered <a href=""https://www.fisheries.noaa.gov/species/rices-whale"">Rice's whale</a>, a newly identified species, inhabit the northeastern Gulf of Mexico year-round along the continental shelf-break between 100m and 400m depth. Vessels can kill or injure whales - please use slow speeds and be prepared to avoid surfacing whales. To report sightings call 1-877-WHALE-HELP.<br /> <br /> Data from the nearby Saildrone (42501) can be found <a title=""42501"" href=""http://www.ndbc.noaa.gov/station_page.php?station=42501"">here</a>.",http://www.ndbc.noaa.gov/station_page.php?station=42001
-93.646,26.0550000000001,"120","42002",NDBC,3-meter foam buoy,3DV31,"WEST GULF - 207 NM East of Brownsville, TX",SCOOP payload,26.055,-93.646,C,FZNT24.KNHC,"The highly endangered <a href=""https://www.fisheries.noaa.gov/species/rices-whale"">Rice's whale</a>, a newly identified species, inhabit the northeastern Gulf of Mexico year-round along the continental shelf-break between 100m and 400m depth. Vessels can kill or injure whales - please use slow speeds and be prepared to avoid surfacing whales. To report sightings call 1-877-WHALE-HELP.",http://www.ndbc.noaa.gov/station_page.php?station=42002
-85.616,25.9250000000001,"121","42003",NDBC,2.1-meter ionomer foam buoy,"2.1D11","East GULF - 208 NM West of Naples, FL",SCOOP payload,25.925,-85.616,C,FZNT24.KNHC,"The highly endangered <a href=""https://www.fisheries.noaa.gov/species/rices-whale"">Rice's whale</a>, a newly identified species, inhabit the northeastern Gulf of Mexico year-round along the continental shelf-break between 100m and 400m depth. Vessels can kill or injure whales - please use slow speeds and be prepared to avoid surfacing whales. To report sightings call 1-877-WHALE-HELP.<br /> <br />",http://www.ndbc.noaa.gov/station_page.php?station=42003
-85.4999999999999,27.5000000000001,"122","42004",NDBC,12-meter discus buoy,,,MVXII payload,27.5,-85.5,C,,,http://www.ndbc.noaa.gov/station_page.php?station=42004
-85.9,30.0000000000001,"123","42005",NDBC,12-meter discus buoy,,,MVXII payload,30,-85.9,C,,,http://www.ndbc.noaa.gov/station_page.php?station=42005
-95.9999999999999,26.5000000000001,"124","42006",NDBC,6-meter NOMAD buoy,,,MVXII payload,26.5,-96,C,,,http://www.ndbc.noaa.gov/station_page.php?station=42006
-88.7689999999999,30.09,"125","42007",NDBC,3-meter discus buoy,"3D36","BILOXI - 22 NM SSE of Biloxi, MS",ARES 4.4 payload,30.09,-88.769,C,FZUS54.KLIX,"42007 has been disestablished on April 2, 2010.&nbsp; Station 42040 has been re-established approximately 60 NM south of 42007's nominal position<br />",http://www.ndbc.noaa.gov/station_page.php?station=42007
-95.3,28.7,"126","42008",NDBC,Platform BTA,,,,28.7,-95.3,C,,,http://www.ndbc.noaa.gov/station_page.php?station=42008
-87.4999999999999,29.3000000000001,"127","42009",NDBC,10-meter discus buoy,,,GSBP payload,29.3,-87.5,C,,,http://www.ndbc.noaa.gov/station_page.php?station=42009
-93.4,29.7,"128","42010",NDBC,Platform BTA,,,,29.7,-93.4,C,,,http://www.ndbc.noaa.gov/station_page.php?station=42010
-93.4999999999999,29.7,"129","42011",NDBC,Platform BTA,,,,29.7,-93.5,C,,,http://www.ndbc.noaa.gov/station_page.php?station=42011
-87.5479999999999,30.0600000000001,"130","42012",NDBC,3-meter discus buoy,"3D72","ORANGE BEACH - 44 NM SE of Mobile, AL",SCOOP payload,30.06,-87.548,C,FZUS54.KMOB,"The highly endangered <a href=""https://www.fisheries.noaa.gov/species/rices-whale"">Rice's whale</a>, a newly identified species, inhabit the northeastern Gulf of Mexico year-round along the continental shelf-break between 100m and 400m depth. Vessels can kill or injure whales - please use slow speeds and be prepared to avoid surfacing whales. To report sightings call 1-877-WHALE-HELP.",http://www.ndbc.noaa.gov/station_page.php?station=42012
-88.2,30.1000000000001,"133","42015",NDBC,3-meter discus buoy,,,DACT payload,30.1,-88.2,E,,,http://www.ndbc.noaa.gov/station_page.php?station=42015
-88.1,30.2,"134","42016",NDBC,3-meter discus buoy,,,DACT payload,30.2,-88.1,C,,,http://www.ndbc.noaa.gov/station_page.php?station=42016
-90.9,27.9,"135","42017",NDBC,3-meter discus buoy,,,DACT payload,27.9,-90.9,C,,,http://www.ndbc.noaa.gov/station_page.php?station=42017
-88.2,30.0000000000001,"136","42018",NDBC,3-meter discus buoy,,,DACT payload,30,-88.2,C,,,http://www.ndbc.noaa.gov/station_page.php?station=42018
-95.345,27.91,"137","42019",NDBC,2.1-meter ionomer foam buoy,"2.1D12","FREEPORT, TX - 60 NM South of Freeport, TX",SCOOP payload,27.91,-95.345,C,FZUS54.KHGX FZNT24.KNHC,"The highly endangered <a href=""https://www.fisheries.noaa.gov/species/rices-whale"">Rice's whale</a>, a newly identified species, inhabit the northeastern Gulf of Mexico year-round along the continental shelf-break between 100m and 400m depth. Vessels can kill or injure whales - please use slow speeds and be prepared to avoid surfacing whales. To report sightings call 1-877-WHALE-HELP.",http://www.ndbc.noaa.gov/station_page.php?station=42019
